PERMNO,date,TICKER,RET,vwretd
84788,5/31/2022,AMZN,-0.032764,-0.002108
84788,6/30/2022,AMZN,-0.116459,-0.084
84788,7/29/2022,AMZN,0.270596,0.090352
84788,8/31/2022,AMZN,-0.060615,-0.03624
84788,9/30/2022,AMZN,-0.108622,-0.091324
84788,10/31/2022,AMZN,-0.093451,0.077403
84788,11/30/2022,AMZN,-0.057595,0.052365
84788,12/30/2022,AMZN,-0.129894,-0.057116
85058,1/31/2018,BXP,-0.048604,0.050638
85058,2/28/2018,BXP,-0.039124,-0.039481
85058,3/29/2018,BXP,0.043325,-0.018445
85058,4/30/2018,BXP,-0.014689,0.004692
85058,5/31/2018,BXP,0.002965,0.026164
85058,6/29/2018,BXP,0.036544,0.005365
85058,7/31/2018,BXP,0.000877,0.031604
85058,8/31/2018,BXP,0.039194,0.030233
85058,9/28/2018,BXP,-0.049138,0.000425
85058,10/31/2018,BXP,-0.018929,-0.074045
85058,11/30/2018,BXP,0.086452,0.018512
85058,12/31/2018,BXP,-0.134908,-0.08989
85058,1/31/2019,BXP,0.171657,0.088294
85058,2/28/2019,BXP,0.006218,0.032724
85058,3/29/2019,BXP,0.016128,0.012962
85058,4/30/2019,BXP,0.027935,0.037893
85058,5/31/2019,BXP,-0.049339,-0.061679
85058,6/28/2019,BXP,-0.006726,0.067279
85058,7/31/2019,BXP,0.03062,0.011854
85058,8/30/2019,BXP,-0.034073,-0.020339
85058,9/30/2019,BXP,0.017053,0.016033
85058,10/31/2019,BXP,0.058152,0.019257
85058,11/29/2019,BXP,0.009767,0.034999
85058,12/31/2019,BXP,0.002165,0.028489
85058,1/31/2020,BXP,0.039823,-0.001728
85058,2/28/2020,BXP,-0.100523,-0.077918
85058,3/31/2020,BXP,-0.277106,-0.141733
85058,4/30/2020,BXP,0.05367,0.129674
85058,5/29/2020,BXP,-0.11525,0.053739
85058,6/30/2020,BXP,0.062573,0.025299
85058,7/31/2020,BXP,-0.014273,0.055531
85058,8/31/2020,BXP,-0.024919,0.068442
85058,9/30/2020,BXP,-0.064349,-0.035056
85058,10/30/2020,BXP,-0.098257,-0.020178
85058,11/30/2020,BXP,0.355614,0.123707
85058,12/31/2020,BXP,-0.026997,0.045048
85058,1/29/2021,BXP,-0.034486,-0.000631
85058,2/26/2021,BXP,0.086118,0.029196
85058,3/31/2021,BXP,0.031373,0.030573
85058,4/30/2021,BXP,0.079893,0.04819
85058,5/28/2021,BXP,0.07508,0.007092
85058,6/30/2021,BXP,-0.016928,0.023422
85058,7/30/2021,BXP,0.024348,0.011828
85058,8/31/2021,BXP,-0.0374,0.027146
85058,9/30/2021,BXP,-0.032392,-0.042243
85058,10/29/2021,BXP,0.048823,0.064651
85058,11/30/2021,BXP,-0.051038,-0.01835
85058,12/31/2021,BXP,0.077151,0.033341
85058,1/31/2022,BXP,-0.026914,-0.059822
85058,2/28/2022,BXP,0.091274,-0.021838
85058,3/31/2022,BXP,0.061074,0.030506
85058,4/29/2022,BXP,-0.086957,-0.089387
85058,5/31/2022,BXP,-0.054592,-0.002108
85058,6/30/2022,BXP,-0.190862,-0.084
85058,7/29/2022,BXP,0.0245,0.090352
85058,8/31/2022,BXP,-0.128675,-0.03624
85058,9/30/2022,BXP,-0.043812,-0.091324
85058,10/31/2022,BXP,-0.030279,0.077403
85058,11/30/2022,BXP,-0.008528,0.052365
85058,12/30/2022,BXP,-0.048835,-0.057116
85081,1/31/2018,ING,0.067172,0.050638
85081,2/28/2018,ING,-0.107614,-0.039481
85081,3/29/2018,ING,-0.036974,-0.018445
85081,4/30/2018,ING,0.023294,0.004692
85081,5/31/2018,ING,-0.128648,0.026164
85081,6/29/2018,ING,-0.021189,0.005365
85081,7/31/2018,ING,0.066341,0.031604
85081,8/31/2018,ING,-0.092837,0.030233
85081,9/28/2018,ING,-0.044919,0.000425
85081,10/31/2018,ING,-0.089437,-0.074045
85081,11/30/2018,ING,0.022862,0.018512
85081,12/31/2018,ING,-0.11755,-0.08989
85081,1/31/2019,ING,0.113508,0.088294
85081,2/28/2019,ING,0.113732,0.032724
85081,3/29/2019,ING,-0.081694,0.012962
85081,4/30/2019,ING,0.092044,0.037893
85081,5/31/2019,ING,-0.15674,-0.061679
85081,6/28/2019,ING,0.075279,0.067279
85081,7/31/2019,ING,-0.040622,0.011854
85081,8/30/2019,ING,-0.115434,-0.020339
85081,9/30/2019,ING,0.094241,0.016033
85081,10/31/2019,ING,0.084211,0.019257
85081,11/29/2019,ING,0.01677,0.034999
85081,12/31/2019,ING,0.046007,0.028489
85081,1/31/2020,ING,-0.097925,-0.001728
85081,2/28/2020,ING,-0.126955,-0.077918
85081,3/31/2020,ING,-0.457323,-0.141733
85081,4/30/2020,ING,0.067961,0.129674
85081,5/29/2020,ING,0.16,0.053739
85081,6/30/2020,ING,0.081505,0.025299
85081,7/31/2020,ING,0,0.055531
85081,8/31/2020,ING,0.172464,0.068442
85081,9/30/2020,ING,-0.124846,-0.035056
85081,10/30/2020,ING,-0.036723,-0.020178
85081,11/30/2020,ING,0.414956,0.123707
85081,12/31/2020,ING,-0.021762,0.045048
85081,1/29/2021,ING,-0.065678,-0.000631
85081,2/26/2021,ING,0.248898,0.029196
85081,3/31/2021,ING,0.125115,0.030573
85081,4/30/2021,ING,0.041701,0.04819
85081,5/28/2021,ING,0.096546,0.007092
85081,6/30/2021,ING,-0.052255,0.023422
85081,7/30/2021,ING,-0.033233,0.011828
85081,8/31/2021,ING,0.076562,0.027146
85081,9/30/2021,ING,0.051524,-0.042243
85081,10/29/2021,ING,0.082346,0.064651
85081,11/30/2021,ING,-0.089888,-0.01835
85081,12/31/2021,ING,0.010893,0.033341
85081,1/31/2022,ING,0.063218,-0.059822
85081,2/28/2022,ING,-0.213513,-0.021838
85081,3/31/2022,ING,-0.103952,0.030506
85081,4/29/2022,ING,-0.061121,-0.089387
85081,5/31/2022,ING,0.238068,-0.002108
85081,6/30/2022,ING,-0.123675,-0.084
85081,7/29/2022,ING,-0.019153,0.090352
85081,8/31/2022,ING,-0.079861,-0.03624
85081,9/30/2022,ING,-0.031891,-0.091324
85081,10/31/2022,ING,0.155294,0.077403
85081,11/30/2022,ING,0.234216,0.052365
85081,12/30/2022,ING,0.004125,-0.057116
85602,1/31/2018,SID,0.387755,0.050638
85602,2/28/2018,SID,-0.097059,-0.039481
85602,3/29/2018,SID,-0.143322,-0.018445
85602,4/30/2018,SID,-0.045627,0.004692
85602,5/31/2018,SID,-0.195219,0.026164
85602,6/29/2018,SID,0,0.005365
85602,7/31/2018,SID,0.183168,0.031604
85602,8/31/2018,SID,-0.112971,0.030233
85602,9/28/2018,SID,0.075472,0.000425
85602,10/31/2018,SID,0.105263,-0.074045
85602,11/30/2018,SID,-0.103175,0.018512
85602,12/31/2018,SID,-0.030973,-0.08989
85602,1/31/2019,SID,0.273973,0.088294
85602,2/28/2019,SID,0.247312,0.032724
85602,3/29/2019,SID,0.181035,0.012962
85602,4/30/2019,SID,-0.111922,0.037893
85602,5/31/2019,SID,0.187625,-0.061679
85602,6/28/2019,SID,0.033573,0.067279
85602,7/31/2019,SID,-0.009281,0.011854
85602,8/30/2019,SID,-0.201405,-0.020339
85602,9/30/2019,SID,-0.052289,0.016033
85602,10/31/2019,SID,-0.075949,0.019257
85602,11/29/2019,SID,0.013699,0.034999
85602,12/31/2019,SID,0.165541,0.028489
85602,1/31/2020,SID,-0.133333,-0.001728
85602,2/28/2020,SID,-0.177258,-0.077918
85602,3/31/2020,SID,-0.46748,-0.141733
85602,4/30/2020,SID,0.221374,0.129674
85602,5/29/2020,SID,0.182252,0.053739
85602,6/30/2020,SID,0.037037,0.025299
85602,7/31/2020,SID,0.178571,0.055531
85602,8/31/2020,SID,0.181818,0.068442
85602,9/30/2020,SID,0.076923,-0.035056
85602,10/30/2020,SID,0.214286,-0.020178
85602,11/30/2020,SID,0.218487,0.123707
85602,12/31/2020,SID,0.367816,0.045048
85602,1/29/2021,SID,-0.07395,-0.000631
85602,2/26/2021,SID,0.061706,0.029196
85602,3/31/2021,SID,0.145299,0.030573
85602,4/30/2021,SID,0.346269,0.04819
85602,5/28/2021,SID,-0.040645,0.007092
85602,6/30/2021,SID,0.029308,0.023422
85602,7/30/2021,SID,0.013667,0.011828
85602,8/31/2021,SID,-0.215359,0.027146
85602,9/30/2021,SID,-0.219585,-0.042243
85602,10/29/2021,SID,-0.224335,0.064651
85602,11/30/2021,SID,-0.058824,-0.01835
85602,12/31/2021,SID,0.15625,0.033341
85602,1/31/2022,SID,0.0819,-0.059822
85602,2/28/2022,SID,0.016771,-0.021838
85602,3/31/2022,SID,0.117526,0.030506
85602,4/29/2022,SID,-0.223247,-0.089387
85602,5/31/2022,SID,0.105884,-0.002108
85602,6/30/2022,SID,-0.35177,-0.084
85602,7/29/2022,SID,-0.013652,0.090352
85602,8/31/2022,SID,-0.065744,-0.03624
85602,9/30/2022,SID,-0.118518,-0.091324
85602,10/31/2022,SID,0.012605,0.077403
85602,11/30/2022,SID,0.269709,0.052365
85602,12/30/2022,SID,-0.024374,-0.057116
86776,1/31/2018,INFY,0.110358,0.050638
86776,2/28/2018,INFY,-0.019434,-0.039481
86776,3/29/2018,INFY,0.010759,-0.018445
86776,4/30/2018,INFY,-0.010084,0.004692
86776,5/31/2018,INFY,0.029428,0.026164
86776,6/29/2018,INFY,0.093851,0.005365
86776,7/31/2018,INFY,0.0386,0.031604
86776,8/31/2018,INFY,0.029237,0.030233
86776,9/28/2018,INFY,-0.020703,0.000425
86776,10/31/2018,INFY,-0.059496,-0.074045
86776,11/30/2018,INFY,0.041183,0.018512
86776,12/31/2018,INFY,-0.034483,-0.08989
86776,1/31/2019,INFY,0.14035,0.088294
86776,2/28/2019,INFY,-0.007407,0.032724
86776,3/29/2019,INFY,0.01959,0.012962
86776,4/30/2019,INFY,-0.015554,0.037893
86776,5/31/2019,INFY,-0.026952,-0.061679
86776,6/28/2019,INFY,0.036321,0.067279
86776,7/31/2019,INFY,0.057944,0.011854
86776,8/30/2019,INFY,0.015018,-0.020339
86776,9/30/2019,INFY,-0.010444,0.016033
86776,10/31/2019,INFY,-0.146661,0.019257
86776,11/29/2019,INFY,0.025026,0.034999
86776,12/31/2019,INFY,0.049847,0.028489
86776,1/31/2020,INFY,0.062016,-0.001728
86776,2/28/2020,INFY,-0.081204,-0.077918
86776,3/31/2020,INFY,-0.184707,-0.141733
86776,4/30/2020,INFY,0.124239,0.129674
86776,5/29/2020,INFY,-0.00037,0.053739
86776,6/30/2020,INFY,0.061538,0.025299
86776,7/31/2020,INFY,0.330228,0.055531
86776,8/31/2020,INFY,-0.019455,0.068442
86776,9/30/2020,INFY,0.096032,-0.035056
86776,10/30/2020,INFY,0.04517,-0.020178
86776,11/30/2020,INFY,0.066573,0.123707
86776,12/31/2020,INFY,0.113666,0.045048
86776,1/29/2021,INFY,-0.00413,-0.000631
86776,2/26/2021,INFY,0.014218,0.029196
86776,3/31/2021,INFY,0.093458,0.030573
86776,4/30/2021,INFY,-0.034188,0.04819
86776,5/28/2021,INFY,0.08078,0.007092
86776,6/30/2021,INFY,0.095657,0.023422
86776,7/30/2021,INFY,0.043889,0.011828
86776,8/31/2021,INFY,0.076853,0.027146
86776,9/30/2021,INFY,-0.065911,-0.042243
86776,10/29/2021,INFY,0.010293,0.064651
86776,11/30/2021,INFY,0.013465,-0.01835
86776,12/31/2021,INFY,0.120903,0.033341
86776,1/31/2022,INFY,-0.068748,-0.059822
86776,2/28/2022,INFY,-0.047094,-0.021838
86776,3/31/2022,INFY,0.108192,0.030506
86776,4/29/2022,INFY,-0.201687,-0.089387
86776,5/31/2022,INFY,-0.040242,-0.002108
86776,6/30/2022,INFY,-0.018558,-0.084
86776,7/29/2022,INFY,0.052944,0.090352
86776,8/31/2022,INFY,-0.061057,-0.03624
86776,9/30/2022,INFY,-0.072678,-0.091324
86776,10/31/2022,INFY,0.115527,0.077403
86776,11/30/2022,INFY,0.086492,0.052365
86776,12/30/2022,INFY,-0.114988,-0.057116
87033,1/31/2018,HSBC,0.043958,0.050638
87033,2/28/2018,HSBC,-0.059915,-0.039481
87033,3/29/2018,HSBC,-0.039492,-0.018445
87033,4/30/2018,HSBC,0.054332,0.004692
87033,5/31/2018,HSBC,-0.027457,0.026164
87033,6/29/2018,HSBC,-0.02563,0.005365
87033,7/31/2018,HSBC,0.027153,0.031604
87033,8/31/2018,HSBC,-0.080752,0.030233
87033,9/28/2018,HSBC,-0.000454,0.000425
87033,10/31/2018,HSBC,-0.054558,-0.074045
87033,11/30/2018,HSBC,0.035288,0.018512
87033,12/31/2018,HSBC,-0.033615,-0.08989
87033,1/31/2019,HSBC,0.024811,0.088294
87033,2/28/2019,HSBC,-0.005934,0.032724
87033,3/29/2019,HSBC,-0.006123,0.012962
87033,4/30/2019,HSBC,0.073682,0.037893
87033,5/31/2019,HSBC,-0.052789,-0.061679
87033,6/28/2019,HSBC,0.023792,0.067279
87033,7/31/2019,HSBC,-0.037853,0.011854
87033,8/30/2019,HSBC,-0.093625,-0.020339
87033,9/30/2019,HSBC,0.066017,0.016033
87033,10/31/2019,HSBC,0.000523,0.019257
87033,11/29/2019,HSBC,-0.014025,0.034999
87033,12/31/2019,HSBC,0.049114,0.028489
87033,1/31/2020,HSBC,-0.07163,-0.001728
87033,2/28/2020,HSBC,-0.046018,-0.077918
87033,3/31/2020,HSBC,-0.165624,-0.141733
87033,4/30/2020,HSBC,-0.0814,0.129674
87033,5/29/2020,HSBC,-0.104159,0.053739
87033,6/30/2020,HSBC,0.012148,0.025299
87033,7/31/2020,HSBC,-0.029147,0.055531
87033,8/31/2020,HSBC,-0.045033,0.068442
87033,9/30/2020,HSBC,-0.094776,-0.035056
87033,10/30/2020,HSBC,0.071502,-0.020178
87033,11/30/2020,HSBC,0.234032,0.123707
87033,12/31/2020,HSBC,0.000773,0.045048
87033,1/29/2021,HSBC,0.009263,-0.000631
87033,2/26/2021,HSBC,0.136138,0.029196
87033,3/31/2021,HSBC,0.006059,0.030573
87033,4/30/2021,HSBC,0.07138,0.04819
87033,5/28/2021,HSBC,0.037156,0.007092
87033,6/30/2021,HSBC,-0.109018,0.023422
87033,7/30/2021,HSBC,-0.044367,0.011828
87033,8/31/2021,HSBC,-0.028292,0.027146
87033,9/30/2021,HSBC,-0.010968,-0.042243
87033,10/29/2021,HSBC,0.149904,0.064651
87033,11/30/2021,HSBC,-0.079481,-0.01835
87033,12/31/2021,HSBC,0.089234,0.033341
87033,1/31/2022,HSBC,0.179768,-0.059822
87033,2/28/2022,HSBC,-0.028957,-0.021838
87033,3/31/2022,HSBC,0.016792,0.030506
87033,4/29/2022,HSBC,-0.093805,-0.089387
87033,5/31/2022,HSBC,0.079007,-0.002108
87033,6/30/2022,HSBC,-0.02361,-0.084
87033,7/29/2022,HSBC,-0.038874,0.090352
87033,8/31/2022,HSBC,-0.003822,-0.03624
87033,9/30/2022,HSBC,-0.154395,-0.091324
87033,10/31/2022,HSBC,-0.006137,0.077403
87033,11/30/2022,HSBC,0.191046,0.052365
87033,12/30/2022,HSBC,0.009721,-0.057116
88360,1/31/2018,MRVL,0.086633,0.050638
88360,2/28/2018,MRVL,0.006858,-0.039481
88360,3/29/2018,MRVL,-0.103448,-0.018445
88360,4/30/2018,MRVL,-0.044762,0.004692
88360,5/31/2018,MRVL,0.073779,0.026164
88360,6/29/2018,MRVL,-0.004643,0.005365
88360,7/31/2018,MRVL,-0.003265,0.031604
88360,8/31/2018,MRVL,-0.029564,0.030233
88360,9/28/2018,MRVL,-0.066731,0.000425
88360,10/31/2018,MRVL,-0.146632,-0.074045
88360,11/30/2018,MRVL,-0.018281,0.018512
88360,12/31/2018,MRVL,0.00869,-0.08989
88360,1/31/2019,MRVL,0.144534,0.088294
88360,2/28/2019,MRVL,0.076632,0.032724
88360,3/29/2019,MRVL,-0.003008,0.012962
88360,4/30/2019,MRVL,0.260935,0.037893
88360,5/31/2019,MRVL,-0.108713,-0.061679
88360,6/28/2019,MRVL,0.070404,0.067279
88360,7/31/2019,MRVL,0.102639,0.011854
88360,8/30/2019,MRVL,-0.087205,-0.020339
88360,9/30/2019,MRVL,0.041719,0.016033
88360,10/31/2019,MRVL,-0.020825,0.019257
88360,11/29/2019,MRVL,0.081181,0.034999
88360,12/31/2019,MRVL,0.00948,0.028489
88360,1/31/2020,MRVL,-0.094879,-0.001728
88360,2/28/2020,MRVL,-0.113977,-0.077918
88360,3/31/2020,MRVL,0.062441,-0.141733
88360,4/30/2020,MRVL,0.184269,0.129674
88360,5/29/2020,MRVL,0.219895,0.053739
88360,6/30/2020,MRVL,0.074801,0.025299
88360,7/31/2020,MRVL,0.041928,0.055531
88360,8/31/2020,MRVL,0.06334,0.068442
88360,9/30/2020,MRVL,0.023724,-0.035056
88360,10/30/2020,MRVL,-0.053652,-0.020178
88360,11/30/2020,MRVL,0.234071,0.123707
88360,12/31/2020,MRVL,0.0283,0.045048
88360,1/29/2021,MRVL,0.082457,-0.000631
88360,2/26/2021,MRVL,-0.061796,0.029196
88360,3/31/2021,MRVL,0.014499,0.030573
88360,4/30/2021,MRVL,-0.075745,0.04819
88360,5/28/2021,MRVL,0.068348,0.007092
88360,6/30/2021,MRVL,0.207661,0.023422
88360,7/30/2021,MRVL,0.038402,0.011828
88360,8/31/2021,MRVL,0.011238,0.027146
88360,9/30/2021,MRVL,-0.014381,-0.042243
88360,10/29/2021,MRVL,0.136793,0.064651
88360,11/30/2021,MRVL,0.038978,-0.01835
88360,12/31/2021,MRVL,0.22931,0.033341
88360,1/31/2022,MRVL,-0.183221,-0.059822
88360,2/28/2022,MRVL,-0.042997,-0.021838
88360,3/31/2022,MRVL,0.049466,0.030506
88360,4/29/2022,MRVL,-0.189234,-0.089387
88360,5/31/2022,MRVL,0.018423,-0.002108
88360,6/30/2022,MRVL,-0.264074,-0.084
88360,7/29/2022,MRVL,0.280496,0.090352
88360,8/31/2022,MRVL,-0.159124,-0.03624
88360,9/30/2022,MRVL,-0.083511,-0.091324
88360,10/31/2022,MRVL,-0.073876,0.077403
88360,11/30/2022,MRVL,0.172379,0.052365
88360,12/30/2022,MRVL,-0.203783,-0.057116
89071,1/31/2018,ACN,0.049709,0.050638
89071,2/28/2018,ACN,0.001929,-0.039481
89071,3/29/2018,ACN,-0.046643,-0.018445
89071,4/30/2018,ACN,-0.006319,0.004692
89071,5/31/2018,ACN,0.030027,0.026164
89071,6/29/2018,ACN,0.050404,0.005365
89071,7/31/2018,ACN,-0.026041,0.031604
89071,8/31/2018,ACN,0.061131,0.030233
89071,9/28/2018,ACN,0.006684,0.000425
89071,10/31/2018,ACN,-0.065335,-0.074045
89071,11/30/2018,ACN,0.043776,0.018512
89071,12/31/2018,ACN,-0.142901,-0.08989
89071,1/31/2019,ACN,0.08893,0.088294
89071,2/28/2019,ACN,0.050993,0.032724
89071,3/29/2019,ACN,0.090718,0.012962
89071,4/30/2019,ACN,0.046074,0.037893
89071,5/31/2019,ACN,-0.025182,-0.061679
89071,6/28/2019,ACN,0.037626,0.067279
89071,7/31/2019,ACN,0.042269,0.011854
89071,8/30/2019,ACN,0.029027,-0.020339
89071,9/30/2019,ACN,-0.029369,0.016033
89071,10/31/2019,ACN,-0.031869,0.019257
89071,11/29/2019,ACN,0.084888,0.034999
89071,12/31/2019,ACN,0.046779,0.028489
89071,1/31/2020,ACN,-0.021656,-0.001728
89071,2/28/2020,ACN,-0.119975,-0.077918
89071,3/31/2020,ACN,-0.095963,-0.141733
89071,4/30/2020,ACN,0.139226,0.129674
89071,5/29/2020,ACN,0.08872,0.053739
89071,6/30/2020,ACN,0.064974,0.025299
89071,7/31/2020,ACN,0.050577,0.055531
89071,8/31/2020,ACN,0.067399,0.068442
89071,9/30/2020,ACN,-0.0581,-0.035056
89071,10/30/2020,ACN,-0.036285,-0.020178
89071,11/30/2020,ACN,0.148356,0.123707
89071,12/31/2020,ACN,0.048657,0.045048
89071,1/29/2021,ACN,-0.07048,-0.000631
89071,2/26/2021,ACN,0.03712,0.029196
89071,3/31/2021,ACN,0.101036,0.030573
89071,4/30/2021,ACN,0.052851,0.04819
89071,5/28/2021,ACN,-0.026934,0.007092
89071,6/30/2021,ACN,0.044762,0.023422
89071,7/30/2021,ACN,0.080634,0.011828
89071,8/31/2021,ACN,0.059431,0.027146
89071,9/30/2021,ACN,-0.049441,-0.042243
89071,10/29/2021,ACN,0.124531,0.064651
89071,11/30/2021,ACN,-0.003874,-0.01835
89071,12/31/2021,ACN,0.159905,0.033341
89071,1/31/2022,ACN,-0.144735,-0.059822
89071,2/28/2022,ACN,-0.106228,-0.021838
89071,3/31/2022,ACN,0.067116,0.030506
89071,4/29/2022,ACN,-0.106456,-0.089387
89071,5/31/2022,ACN,-0.006326,-0.002108
89071,6/30/2022,ACN,-0.069725,-0.084
89071,7/29/2022,ACN,0.106537,0.090352
89071,8/31/2022,ACN,-0.058121,-0.03624
89071,9/30/2022,ACN,-0.108022,-0.091324
89071,10/31/2022,ACN,0.107734,0.077403
89071,11/30/2022,ACN,0.059986,0.052365
89071,12/30/2022,ACN,-0.113282,-0.057116
89475,1/31/2018,SNY,0.021628,0.050638
89475,2/28/2018,SNY,-0.106533,-0.039481
89475,3/29/2018,SNY,0.021147,-0.018445
89475,4/30/2018,SNY,-0.018962,0.004692
89475,5/31/2018,SNY,0.020622,0.026164
89475,6/29/2018,SNY,0.045466,0.005365
89475,7/31/2018,SNY,0.083729,0.031604
89475,8/31/2018,SNY,-0.011762,0.030233
89475,9/28/2018,SNY,0.042474,0.000425
89475,10/31/2018,SNY,0.001119,-0.074045
89475,11/30/2018,SNY,0.014088,0.018512
89475,12/31/2018,SNY,-0.042778,-0.08989
89475,1/31/2019,SNY,0.000921,0.088294
89475,2/28/2019,SNY,-0.042578,0.032724
89475,3/29/2019,SNY,0.064423,0.012962
89475,4/30/2019,SNY,-0.012421,0.037893
89475,5/31/2019,SNY,-0.036078,-0.061679
89475,6/28/2019,SNY,0.070245,0.067279
89475,7/31/2019,SNY,-0.036284,0.011854
89475,8/30/2019,SNY,0.029976,-0.020339
89475,9/30/2019,SNY,0.078696,0.016033
89475,10/31/2019,SNY,-0.005396,0.019257
89475,11/29/2019,SNY,0.013021,0.034999
89475,12/31/2019,SNY,0.075407,0.028489
89475,1/31/2020,SNY,-0.038446,-0.001728
89475,2/28/2020,SNY,-0.041848,-0.077918
89475,3/31/2020,SNY,-0.054703,-0.141733
89475,4/30/2020,SNY,0.110005,0.129674
89475,5/29/2020,SNY,0.048687,0.053739
89475,6/30/2020,SNY,0.039503,0.025299
89475,7/31/2020,SNY,0.027424,0.055531
89475,8/31/2020,SNY,-0.035653,0.068442
89475,9/30/2020,SNY,-0.008106,-0.035056
89475,10/30/2020,SNY,-0.09707,-0.020178
89475,11/30/2020,SNY,0.108168,0.123707
89475,12/31/2020,SNY,-0.032072,0.045048
89475,1/29/2021,SNY,-0.028401,-0.000631
89475,2/26/2021,SNY,-0.02796,0.029196
89475,3/31/2021,SNY,0.077795,0.030573
89475,4/30/2021,SNY,0.058835,0.04819
89475,5/28/2021,SNY,0.057071,0.007092
89475,6/30/2021,SNY,-0.014411,0.023422
89475,7/30/2021,SNY,-0.020889,0.011828
89475,8/31/2021,SNY,0.004267,0.027146
89475,9/30/2021,SNY,-0.068946,-0.042243
89475,10/29/2021,SNY,0.046049,0.064651
89475,11/30/2021,SNY,-0.056712,-0.01835
89475,12/31/2021,SNY,0.053185,0.033341
89475,1/31/2022,SNY,0.037924,-0.059822
89475,2/28/2022,SNY,0.008654,-0.021838
89475,3/31/2022,SNY,-0.021163,0.030506
89475,4/29/2022,SNY,0.017725,-0.089387
89475,5/31/2022,SNY,0.058259,-0.002108
89475,6/30/2022,SNY,-0.06047,-0.084
89475,7/29/2022,SNY,-0.006596,0.090352
89475,8/31/2022,SNY,-0.174447,-0.03624
89475,9/30/2022,SNY,-0.073361,-0.091324
89475,10/31/2022,SNY,0.137033,0.077403
89475,11/30/2022,SNY,0.04904,0.052365
89475,12/30/2022,SNY,0.067916,-0.057116
89730,1/31/2018,EEM,0.08298,0.050638
89730,2/28/2018,EEM,-0.058985,-0.039481
89730,3/29/2018,EEM,0.005414,-0.018445
89730,4/30/2018,EEM,-0.028169,0.004692
89730,5/31/2018,EEM,-0.026215,0.026164
89730,6/29/2018,EEM,-0.045308,0.005365
89730,7/31/2018,EEM,0.03531,0.031604
89730,8/31/2018,EEM,-0.037673,0.030233
89730,9/28/2018,EEM,-0.005791,0.000425
89730,10/31/2018,EEM,-0.087605,-0.074045
89730,11/30/2018,EEM,0.04903,0.018512
89730,12/31/2018,EEM,-0.034961,-0.08989
89730,1/31/2019,EEM,0.103431,0.088294
89730,2/28/2019,EEM,-0.015313,0.032724
89730,3/29/2019,EEM,0.01131,0.012962
89730,4/30/2019,EEM,0.023532,0.037893
89730,5/31/2019,EEM,-0.073298,-0.061679
89730,6/28/2019,EEM,0.061691,0.067279
89730,7/31/2019,EEM,-0.026567,0.011854
89730,8/30/2019,EEM,-0.037826,-0.020339
89730,9/30/2019,EEM,0.01692,0.016033
89730,10/31/2019,EEM,0.04184,0.019257
89730,11/29/2019,EEM,-0.000939,0.034999
89730,12/31/2019,EEM,0.076611,0.028489
89730,1/31/2020,EEM,-0.061511,-0.001728
89730,2/28/2020,EEM,-0.037758,-0.077918
89730,3/31/2020,EEM,-0.1577,-0.141733
89730,4/30/2020,EEM,0.073542,0.129674
89730,5/29/2020,EEM,0.029749,0.053739
89730,6/30/2020,EEM,0.066003,0.025299
89730,7/31/2020,EEM,0.082521,0.055531
89730,8/31/2020,EEM,0.028875,0.068442
89730,9/30/2020,EEM,-0.010103,-0.035056
89730,10/30/2020,EEM,0.014062,-0.020178
89730,11/30/2020,EEM,0.089913,0.123707
89730,12/31/2020,EEM,0.070981,0.045048
89730,1/29/2021,EEM,0.03174,-0.000631
89730,2/26/2021,EEM,0.007878,0.029196
89730,3/31/2021,EEM,-0.007259,0.030573
89730,4/30/2021,EEM,0.011998,0.04819
89730,5/28/2021,EEM,0.016488,0.007092
89730,6/30/2021,EEM,0.009492,0.023422
89730,7/30/2021,EEM,-0.06437,0.011828
89730,8/31/2021,EEM,0.015698,0.027146
89730,9/30/2021,EEM,-0.038733,-0.042243
89730,10/29/2021,EEM,0.010718,0.064651
89730,11/30/2021,EEM,-0.040848,-0.01835
89730,12/31/2021,EEM,0.01521,0.033341
89730,1/31/2022,EEM,-0.000205,-0.059822
89730,2/28/2022,EEM,-0.043202,-0.021838
89730,3/31/2022,EEM,-0.033811,0.030506
89730,4/29/2022,EEM,-0.061351,-0.089387
89730,5/31/2022,EEM,0.006135,-0.002108
89730,6/30/2022,EEM,-0.051082,-0.084
89730,7/29/2022,EEM,-0.003491,0.090352
89730,8/31/2022,EEM,-0.013263,-0.03624
89730,9/30/2022,EEM,-0.115394,-0.091324
89730,10/31/2022,EEM,-0.019782,0.077403
89730,11/30/2022,EEM,0.155894,0.052365
89730,12/30/2022,EEM,-0.026206,-0.057116
89778,1/31/2018,CHT,0.045429,0.050638
89778,2/28/2018,CHT,-0.00108,-0.039481
89778,3/29/2018,CHT,0.049987,-0.018445
89778,4/30/2018,CHT,-0.022388,0.004692
89778,5/31/2018,CHT,-0.046328,0.026164
89778,6/29/2018,CHT,-0.008556,0.005365
89778,7/31/2018,CHT,0.003901,0.031604
89778,8/31/2018,CHT,0.020888,0.030233
89778,9/28/2018,CHT,0.02046,0.000425
89778,10/31/2018,CHT,-0.023113,-0.074045
89778,11/30/2018,CHT,-0.009977,0.018512
89778,12/31/2018,CHT,0.030521,-0.08989
89778,1/31/2019,CHT,-0.019279,0.088294
89778,2/28/2019,CHT,-0.007977,0.032724
